url,is_private,has_homepage,size,stars,watchers,has_projects,has_pages,has_wiki,has_discussions,forks,is_archived,is_disabled,open_issues,subscribers_count,created_at,updated_at,is_private_b,has_homepage_b,size_b,stars_b,watchers_b,has_projects_b,has_pages_b,has_wiki_b,has_discussions_b,forks_b,is_archived_b,is_disabled_b,open_issues_b,subscribers_count_b,stars_ratio,watchers_ratio,forks_ratio,size_ratio,commit_count,commit_count_b,commit_count_ratio,commit_decay,commit_decay_b,age_days,days_since_update,age_days_b,days_since_update_b,log_stars,log_watchers,log_forks,log_commit_count,open_issues_count,closed_issues_count,open_prs_count,closed_prs_count,used_by
https://github.com/pytest-dev/pytest-cov,False,False,1097,1804,1804,True,False,False,False,213,False,False,146,41,2014-04-17T20:01:12Z,2025-01-23T17:19:10Z,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0.3668157787718585,0.3668157787718585,0.04331028873525823,0.2230581537210248,210,1,0.04095163806552262,0.05334010668021336,1,3936,2,1,1,7.4977617006225685,7.4977617006225685,5.3612921657094255,5.3471075307174685,140,271,6,252,0
https://github.com/pytest-dev/pytest,False,True,34977,12350,12350,True,False,True,True,2732,False,False,918,194,2015-06-15T20:28:27Z,2025-01-25T16:35:45Z,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0.1978881251101604,0.1978881251101604,0.043775737473761796,0.5604480123059175,60,1,0.0009604763962925611,0.017079419299743808,1,3512,0,1,0,9.421411342056123,9.421411342056123,7.912789220690681,4.0943445622221,824,5134,94,6095,1365584
https://github.com/erigontech/speedtest,False,False,42,1,1,True,False,True,False,1,False,False,1,0,2024-07-17T15:26:37Z,2024-11-13T17:17:05Z,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.9333333333333333,3,1,0.0625,0.015544041450777202,1,192,73,1,1,0.0,0.0,0.0,1.0986122886681098,1,0,0,1,0
https://github.com/level/levelup,False,False,5894,4085,4085,False,False,True,False,267,True,False,0,91,2012-08-13T14:32:00Z,2025-01-13T05:59:10Z,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0.28504640290279815,0.28504640290279815,0.018630939920452165,0.4112762542739516,480,1,0.03240834514887583,0.10551769619696637,1,4548,12,1,1,8.315077007294104,8.315077007294104,5.58724865840025,6.173786103901937,0,382,0,347,0
https://github.com/mattn/go-isatty,False,True,63,847,847,True,False,True,False,108,False,False,14,12,2014-04-01T01:53:09Z,2025-01-21T08:50:05Z,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0.45415549597855226,0.45415549597855226,0.057908847184986595,0.033780160857908845,420,1,0.1838074398249453,0.10624841892233747,1,3952,4,1,1,6.741700694652055,6.741700694652055,4.68213122712422,6.040254711277414,10,24,4,49,504456
https://github.com/servo/unicode-bidi,False,False,9069,78,78,True,False,True,False,34,False,False,7,18,2015-05-26T17:28:44Z,2024-12-30T22:22:10Z,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0.008424235878604601,0.008424235878604601,0.0036721028188789286,0.9794794254239119,780,1,0.07769698177109274,0.2207755448627229,1,3532,25,1,1,4.356708826689592,4.356708826689592,3.5263605246161616,6.659293919683638,6,27,1,104,0
https://github.com/prettier-solidity/prettier-plugin-solidity,False,True,5016,732,732,True,False,True,False,75,False,False,12,12,2018-05-15T15:12:02Z,2025-01-24T01:48:45Z,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0.11167048054919909,0.11167048054919909,0.011441647597254004,0.7652173913043478,300,1,0.0437636761487965,0.12254901960784313,1,2447,1,1,1,6.595780513961311,6.595780513961311,4.31748811353631,5.703782474656201,7,219,5,852,0
https://github.com/motdotla/dotenv,False,True,2391,19408,19408,False,True,False,True,862,False,False,5,109,2013-07-05T18:25:05Z,2025-01-25T20:44:08Z,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0.46133732677268297,0.46133732677268297,0.020490147139223657,0.056835199315410395,780,1,0.018203458657144858,0.18470281790196544,1,4222,0,1,0,9.873440631183831,9.873440631183831,6.759255270663693,6.659293919683638,5,478,0,345,20162754
https://github.com/ajv-validator/ajv,False,True,37489,14015,14015,False,True,False,True,886,False,False,282,112,2015-05-19T23:23:32Z,2025-01-25T06:02:51Z,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0.21105338453429712,0.21105338453429712,0.013342368797530306,0.5645508621338755,390,1,0.005838760386256457,0.11020062164453236,1,3538,0,1,0,9.547883463598888,9.547883463598888,6.786716950605081,5.966146739123692,239,1433,43,775,31562145
https://github.com/safe-global/safe-smart-account,False,True,8510,1915,1915,True,False,False,False,963,False,False,16,49,2017-09-02T09:23:38Z,2025-01-24T08:23:16Z,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0.143952491919116,0.143952491919116,0.07238968653687139,0.6397053296248967,660,1,0.04726777913055934,0.244173140954495,1,2702,1,1,1,7.557472901614746,7.557472901614746,6.870053411798126,6.492239835020471,14,293,2,521,1714
https://github.com/nethermindeth/nethermind,False,True,498327,1318,1318,True,False,False,False,471,False,False,472,57,2017-08-23T15:10:51Z,2025-01-25T20:23:37Z,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0.0026284615722108992,0.0026284615722108992,0.0009393060701906931,0.9938037707853875,270,1,0.0005381659305088259,0.09952082565425728,1,2712,0,1,0,7.183870715062453,7.183870715062453,6.154858094016418,5.598421958998375,351,2101,121,5498,0
https://github.com/vercel/serve-handler,False,True,639,590,590,False,False,False,False,98,False,False,81,59,2018-05-14T19:08:11Z,2025-01-15T13:14:35Z,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0.3077725612936881,0.3077725612936881,0.05112154407929056,0.3333333333333333,210,1,0.09873060648801128,0.08574928542262147,1,2448,10,1,1,6.380122536899765,6.380122536899765,4.584967478670572,5.3471075307174685,48,49,33,90,0
https://github.com/vyperlang/vyper,False,True,12406,4956,4956,True,False,True,True,821,False,False,496,161,2016-11-11T08:56:41Z,2025-01-25T00:21:50Z,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0.2141838454557241,0.2141838454557241,0.035481222179005144,0.5361510869095466,300,1,0.012799180852425445,0.1000667111407605,1,2997,0,1,0,8.508354242749032,8.508354242749032,6.710523109452428,5.703782474656201,411,1306,85,2329,1498
https://github.com/postcss/postcss,False,True,10792,28612,28612,False,True,True,True,1570,False,False,23,506,2013-09-24T23:06:48Z,2025-01-25T18:15:59Z,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0.411174661569856,0.411174661569856,0.02256200959963211,0.15508866726065587,210,1,0.0030087684107971803,0.050712388312001935,1,4140,0,1,0,10.261581489228275,10.261581489228275,7.358830898342354,5.3471075307174685,23,980,0,901,29617328
https://github.com/import-js/eslint-import-resolver-typescript,False,True,4542,748,748,False,False,False,False,64,False,False,29,4,2017-09-24T00:27:16Z,2025-01-19T04:37:48Z,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0.12258275975090134,0.12258275975090134,0.010488364470665356,0.744346116027532,450,1,0.06868131868131869,0.1678478179783663,1,2680,6,1,1,6.617402977974478,6.617402977974478,4.1588830833596715,6.1092475827643655,28,134,1,175,2863316
https://github.com/pnpm/cmd-shim,False,False,805,14,14,True,False,True,False,11,False,False,7,5,2016-08-01T00:01:18Z,2023-06-20T06:13:21Z,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0.016587677725118485,0.016587677725118485,0.013033175355450236,0.9537914691943128,480,1,0.36253776435045315,0.15483870967741936,1,3099,585,1,1,2.6390573296152584,2.6390573296152584,2.3978952727983707,6.173786103901937,5,7,2,32,0
https://github.com/libp2p/go-libp2p-pubsub,False,True,1399,332,332,False,False,False,False,189,False,False,81,42,2016-09-10T13:26:37Z,2024-12-30T20:25:31Z,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0.14742451154529307,0.14742451154529307,0.08392539964476022,0.6212255772646537,840,1,0.2716688227684347,0.27450980392156865,1,3059,26,1,1,5.805134968916488,5.805134968916488,5.241747015059643,6.733401891837359,73,152,8,356,0
https://github.com/mikemcl/bignumber.js,False,True,4784,6756,6756,True,True,True,False,742,False,False,24,83,2012-11-08T20:01:35Z,2025-01-25T13:34:54Z,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0.35486920895052,0.35486920895052,0.03897468221451833,0.25128689988444164,480,1,0.02459268367660621,0.10757507844016136,1,4461,0,1,0,8.81818627792769,8.81818627792769,6.60934924316738,6.173786103901937,19,260,5,79,1937010
https://github.com/eslint/eslintrc,False,False,293,129,129,False,False,False,False,43,False,False,0,13,2020-08-20T18:44:53Z,2025-01-25T15:47:56Z,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0.21717171717171718,0.21717171717171718,0.0723905723905724,0.49326599326599324,630,1,0.5147058823529411,0.3888888888888889,1,1619,0,1,0,4.859812404361672,4.859812404361672,3.7612001156935624,6.4457198193855785,0,46,0,127,17852098
https://github.com/colorjs/color-name,False,False,20,119,119,True,False,True,False,30,False,False,0,3,2014-11-23T16:16:07Z,2025-01-19T18:54:47Z,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0.4131944444444444,0.4131944444444444,0.10416666666666667,0.06944444444444445,330,1,0.5339805825242718,0.08878127522195318,1,3716,6,1,1,4.77912349311153,4.77912349311153,3.4011973816621555,5.799092654460526,0,8,0,15,37150390
https://github.com/pion/webrtc,False,True,5351,14191,14191,False,False,True,True,1680,False,False,91,261,2018-05-18T23:10:05Z,2025-01-25T12:00:15Z,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0.40072854601417557,0.40072854601417557,0.047440205574224154,0.15110270239742468,570,1,0.015840813717588862,0.2332242225859247,1,2443,0,1,0,9.560363239834537,9.560363239834537,7.426549072397305,6.345636360828596,75,934,16,1774,115
https://github.com/prettier-solidity/solidity-comments-extractor,False,False,345,6,6,True,False,True,False,0,False,False,0,5,2020-11-15T20:56:15Z,2023-08-19T05:04:44Z,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0.01680672268907563,0.01680672268907563,0.0,0.9663865546218487,23,1,0.060526315789473685,0.015003261578604044,1,1532,525,1,1,1.791759469228055,1.791759469228055,0.0,3.1354942159291497,0,0,0,3,0
https://github.com/rich-harris/estree-walker,False,False,2041,399,399,True,False,True,False,38,False,False,10,5,2015-04-09T12:56:33Z,2025-01-17T20:12:21Z,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0.1386861313868613,0.1386861313868613,0.013208202989224887,0.7094195342370525,660,1,0.18659881255301103,0.18435754189944134,1,3579,8,1,1,5.988961416889864,5.988961416889864,3.6375861597263857,6.492239835020471,5,7,5,26,0
https://github.com/inikulin/parse5,False,False,10819,3716,3716,True,True,True,False,237,False,False,29,43,2013-03-18T19:46:24Z,2025-01-24T03:51:07Z,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0.20099524015577672,0.20099524015577672,0.012819125919515362,0.5851903937689312,570,1,0.029908699758631547,0.13157894736842105,1,4331,1,1,1,8.22040309993373,8.22040309993373,5.4680601411351315,6.345636360828596,26,308,3,1041,18489169
https://github.com/mochajs/mocha,False,True,26733,22691,22691,False,False,True,False,3014,False,False,193,398,2011-03-07T18:44:25Z,2025-01-23T16:02:33Z,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0.30202717991720907,0.30202717991720907,0.04011766428409802,0.35582797588148385,180,1,0.002390152571405808,0.035474970437524636,1,5073,2,1,1,10.02972364908127,10.02972364908127,8.01102337918644,5.19295685089021,175,2863,18,2151,2650278
https://github.com/crate-crypto/go-ipa,False,True,360,33,33,False,True,False,False,14,False,False,10,3,2021-10-13T17:15:25Z,2024-12-10T11:52:51Z,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0.075,0.075,0.031818181818181815,0.8181818181818182,240,1,0.35294117647058826,0.19983347210657784,1,1200,46,1,1,3.4965075614664802,3.4965075614664802,2.6390573296152584,5.480638923341991,7,9,3,53,0
https://github.com/alexeyraspopov/picocolors,False,False,81,1447,1447,False,False,False,False,45,False,False,11,11,2021-09-27T04:22:36Z,2025-01-25T10:49:34Z,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0.47913907284768215,0.47913907284768215,0.014900662251655629,0.02682119205298013,870,1,0.2236503856041131,0.714872637633525,1,1216,0,1,0,7.277247726631484,7.277247726631484,3.8066624897703196,6.76849321164863,7,34,4,47,22997521
https://github.com/boa-dev/boa,False,False,54861,5392,5392,True,True,True,True,413,False,False,130,47,2018-08-08T22:20:05Z,2025-01-25T02:34:38Z,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0.08162523842683703,0.08162523842683703,0.006252081504132732,0.8304974416421932,600,1,0.009001170152119776,0.2540220152413209,1,2361,0,1,0,8.592671652592143,8.592671652592143,6.023447592961033,6.396929655216146,105,670,25,3282,633
https://github.com/marak/colors.js,False,True,380,5178,5178,True,False,True,False,449,False,False,90,53,2010-06-11T06:48:43Z,2025-01-23T02:16:04Z,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0.4629414394278051,0.4629414394278051,0.04014304872597228,0.033974072418417524,570,1,0.04849000425350915,0.10668163952835485,1,5342,2,1,1,8.552174160311482,8.552174160311482,6.1070228877422545,6.345636360828596,71,143,19,110,0
https://github.com/webdriverio/webdriverio,False,True,353418,9159,9159,True,False,False,True,2530,False,False,204,216,2011-08-30T19:02:35Z,2025-01-25T18:42:35Z,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0.024471899664944185,0.024471899664944185,0.006759898040431137,0.9442963026296805,780,1,0.0020797448846274855,0.1592486729277256,1,4897,0,1,0,9.122492281402987,9.122492281402987,7.835974581721566,6.659293919683638,191,5381,13,7816,67648
https://github.com/mmcloughlin/addchain,False,False,441,188,188,False,False,False,False,14,False,False,30,7,2020-01-31T03:31:03Z,2024-12-30T09:51:09Z,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0.22623345367027678,0.22623345367027678,0.01684717208182912,0.5306859205776173,630,1,0.43121149897330596,0.34577387486278816,1,1821,26,1,1,5.236441962829949,5.236441962829949,2.6390573296152584,6.4457198193855785,29,30,1,92,6881
https://github.com/ethereum/eth-abi,False,False,1237,248,248,True,False,True,False,269,False,False,13,13,2016-02-19T20:18:56Z,2025-01-14T16:29:34Z,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0.12387612387612387,0.12387612387612387,0.13436563436563437,0.6178821178821179,210,1,0.0949367088607595,0.06433823529411764,1,3263,11,1,1,5.5134287461649825,5.5134287461649825,5.594711379601839,5.3471075307174685,11,65,2,154,0
https://github.com/wooorm/ccount,False,False,63,6,6,False,False,False,False,2,False,False,0,4,2015-07-12T20:13:35Z,2023-03-15T11:06:47Z,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0.07792207792207792,0.07792207792207792,0.025974025974025976,0.8181818181818182,120,1,0.6091370558375635,0.03442340791738382,1,3485,682,1,1,1.791759469228055,1.791759469228055,0.6931471805599453,4.787491742782046,0,0,0,16,0
https://github.com/status-im/nimbus-eth2,False,True,63533,557,557,True,True,True,False,253,False,False,202,37,2018-07-20T13:45:21Z,2025-01-24T23:29:50Z,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0.008582434514637905,0.008582434514637905,0.003898305084745763,0.9789368258859784,510,1,0.0077969729399174435,0.2141057934508816,1,2381,0,1,0,6.322565239927284,6.322565239927284,5.53338948872752,6.234410725718371,172,972,30,5652,0
https://github.com/wighawag/hardhat-deploy,False,False,5446,1206,1206,True,False,True,False,298,False,False,171,15,2020-03-19T15:42:44Z,2025-01-15T16:08:50Z,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0.14786660127513487,0.14786660127513487,0.03653751839136832,0.667729279058362,210,1,0.02510160172125269,0.11837655016910936,1,1773,10,1,1,7.095064377287131,7.095064377287131,5.697093486505405,5.3471075307174685,151,229,20,158,46642
https://github.com/mozilla/source-map,False,False,7514,3581,3581,False,False,True,False,362,False,False,64,70,2011-07-07T22:07:39Z,2025-01-24T08:26:15Z,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0.2381300704880968,0.2381300704880968,0.024072350046548743,0.4996675089772576,480,1,0.030931821110967907,0.09695011108866895,1,4950,1,1,1,8.183397369998433,8.183397369998433,5.8916442118257715,6.173786103901937,41,192,23,248,29745698
https://github.com/lukeed/polka,False,False,768,5441,5441,False,False,False,False,173,False,False,27,69,2017-12-22T05:55:41Z,2025-01-23T14:18:34Z,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0.46020468578195045,0.46020468578195045,0.014632495982407172,0.06495813245369196,840,1,0.06633499170812604,0.32407407407407407,1,2591,2,1,1,8.601718146485926,8.601718146485926,5.153291594497779,6.733401891837359,23,130,4,52,29050
https://github.com/pycqa/flake8,False,True,3665,3512,3512,False,False,False,False,313,False,False,24,39,2014-09-13T17:06:24Z,2025-01-25T01:39:48Z,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0.3192146882385021,0.3192146882385021,0.02844937284130158,0.33312125068169424,30,1,0.002719361856417694,0.00791974656810982,1,3787,0,1,0,8.163940954755008,8.163940954755008,5.746203190540153,3.4011973816621555,22,1566,2,364,591615
https://github.com/gulpjs/glob-parent,False,False,60,80,80,False,False,False,False,45,False,False,7,15,2015-01-12T20:18:40Z,2024-12-07T00:38:13Z,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0.3018867924528302,0.3018867924528302,0.16981132075471697,0.22641509433962265,870,1,0.7665198237885462,0.23725115898554677,1,3666,49,1,1,4.382026634673881,4.382026634673881,3.8066624897703196,6.76849321164863,3,27,4,28,36606186
https://github.com/swc-project/swc,False,True,364954,31556,31556,False,False,False,True,1254,False,False,422,152,2017-12-22T11:40:14Z,2025-01-25T09:42:39Z,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0.07350228267958632,0.07350228267958632,0.0029208981645392714,0.8500745364762881,660,1,0.0015349551141913577,0.25462962962962965,1,2591,0,1,0,10.35951902421498,10.35951902421498,7.134093721192866,6.492239835020471,388,3292,34,5547,691642
https://github.com/floating-ui/floating-ui,False,True,40383,30538,30538,True,False,True,True,1629,False,False,38,257,2016-03-29T17:00:47Z,2025-01-25T20:47:30Z,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0.29623234518081637,0.29623234518081637,0.015802033214341146,0.39173327642402606,330,1,0.003190933879982208,0.10232558139534884,1,3224,0,1,0,10.326727088743457,10.326727088743457,7.395721608602045,5.799092654460526,27,1376,11,1318,2822786
https://github.com/ipfs/js-ipfs,False,True,55948,7441,7441,True,True,False,False,1251,True,False,0,223,2014-05-30T00:31:06Z,2025-01-25T09:37:20Z,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0.10323108724906702,0.10323108724906702,0.01735547509052316,0.7761823504113428,780,1,0.010705315600938774,0.20030816640986132,1,3893,0,1,0,8.914760527397261,8.914760527397261,7.1316985104669115,6.659293919683638,0,1672,0,2647,149
https://github.com/humanwhocodes/object-schema,False,False,111,32,32,True,False,False,False,7,True,False,1,2,2019-02-03T16:33:21Z,2024-06-10T15:34:29Z,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0.17582417582417584,0.17582417582417584,0.038461538461538464,0.6098901098901099,180,1,0.4972375690607735,0.08241758241758242,1,2183,229,1,1,3.4657359027997265,3.4657359027997265,1.9459101490553132,5.19295685089021,0,1,1,18,0
https://github.com/mafintosh/pump,False,False,34,910,910,True,False,True,False,59,False,False,17,7,2013-08-14T19:59:20Z,2025-01-06T14:34:45Z,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0.47569262937794043,0.47569262937794043,0.030841610036591742,0.017773131207527444,330,1,0.14712438698172092,0.07889074826679417,1,4182,19,1,1,6.813444599510896,6.813444599510896,4.07753744390572,5.799092654460526,12,28,5,15,16229503
https://github.com/vweevers/module-error,False,False,23,6,6,False,False,False,False,1,False,False,3,1,2021-10-22T09:00:52Z,2024-09-04T02:08:13Z,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0.16666666666666666,0.16666666666666666,0.027777777777777776,0.6388888888888888,13,1,0.2653061224489796,0.010906040268456376,1,1191,143,1,1,1.791759469228055,1.791759469228055,0.0,2.5649493574615367,0,0,3,8,0
https://github.com/fastify/light-my-request,False,True,560,376,376,False,False,False,False,48,False,False,9,15,2017-09-27T22:40:55Z,2025-01-21T23:39:48Z,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0.27647058823529413,0.27647058823529413,0.03529411764705882,0.4117647058823529,570,1,0.29533678756476683,0.21292491595069107,1,2676,3,1,1,5.929589143389895,5.929589143389895,3.871201010907891,6.345636360828596,6,50,3,272,132849
https://github.com/wooorm/markdown-table,False,False,130,274,274,False,False,False,False,24,False,False,0,7,2014-10-04T17:30:06Z,2025-01-02T22:57:22Z,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0.3903133903133903,0.3903133903133903,0.03418803418803419,0.18518518518518517,840,1,0.5447470817120622,0.22298911600743296,1,3766,22,1,1,5.6131281063880705,5.6131281063880705,3.1780538303479458,6.733401891837359,0,11,0,22,1029089
https://github.com/ljharb/call-bind,False,False,130,10,10,False,False,False,False,7,False,False,3,4,2020-10-30T05:27:37Z,2024-12-06T05:19:15Z,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0.06369426751592357,0.06369426751592357,0.044585987261146494,0.8280254777070064,210,1,0.5722070844686649,0.1355713363460297,1,1548,50,1,1,2.302585092994046,2.302585092994046,1.9459101490553132,5.3471075307174685,2,4,1,1,25972832
https://github.com/webpack/webpack,False,True,67052,64975,64975,True,False,False,True,8929,False,False,258,1456,2012-03-10T10:08:14Z,2025-01-25T20:56:36Z,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0.3155183046748668,0.3155183046748668,0.043359183415804324,0.32560420723446204,420,1,0.0020353669233490507,0.08926673751328375,1,4704,0,1,0,11.081757859509691,11.081757859509691,9.097059685517216,6.040254711277414,144,9835,114,7039,21165316
https://github.com/vuejs/vue,False,True,32152,208264,208264,True,False,True,False,33709,False,False,601,5855,2013-07-29T03:24:51Z,2025-01-25T17:18:00Z,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0.4317345544778177,0.4317345544778177,0.06987928829222889,0.06665160275213572,690,1,0.0014283378081017804,0.16432483924743987,1,4198,0,1,0,12.24656178466022,12.24656178466022,10.4255201430002,6.536691597591305,354,9663,247,2289,0
https://github.com/wevm/viem,False,True,366844,2706,2706,True,False,False,True,958,False,False,7,30,2022-07-22T00:54:04Z,2025-01-25T13:48:35Z,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0.007250531866435879,0.007250531866435879,0.0025668919172378312,0.9829320443498905,180,1,0.0004820645216580877,0.19586507072905332,1,918,0,1,0,7.903226808730733,7.903226808730733,6.86484777797086,5.19295685089021,4,575,3,2040,62359
https://github.com/swc-project/pkgs,False,False,658,63,63,False,False,False,True,23,False,False,8,5,2023-07-14T04:40:03Z,2025-01-14T17:15:03Z,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0.07806691449814127,0.07806691449814127,0.028500619578686492,0.815365551425031,300,1,0.27100271002710025,0.5338078291814946,1,561,11,1,1,4.143134726391533,4.143134726391533,3.1354942159291497,5.703782474656201,8,27,0,44,39519
https://github.com/vitest-dev/vitest,False,True,40168,13646,13646,True,False,True,True,1249,False,False,347,52,2021-12-03T19:19:49Z,2025-01-25T16:01:31Z,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0.19860571395304835,0.19860571395304835,0.018178113493137724,0.5846104586007655,480,1,0.006937518969778433,0.41739130434782606,1,1149,0,1,0,9.52120171737537,9.52120171737537,7.130098510125578,6.173786103901937,276,2761,71,3200,0
https://github.com/mysticatea/event-target-shim,False,False,1375,125,125,False,False,False,False,26,False,False,29,5,2015-02-21T19:20:04Z,2024-11-30T05:37:46Z,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0.07571168988491823,0.07571168988491823,0.015748031496062992,0.8328285887341006,210,1,0.11284255776464266,0.05789909015715467,1,3626,56,1,1,4.8283137373023015,4.8283137373023015,3.258096538021482,5.3471075307174685,11,18,17,17,3659344
https://github.com/openzeppelin/openzeppelin-contracts,False,True,47847,25233,25233,False,False,False,False,11893,False,False,283,639,2016-08-01T20:54:54Z,2025-01-25T17:21:52Z,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0.22896212547411213,0.22896212547411213,0.10791608442371559,0.43415966462806016,120,1,0.0010876855863531714,0.03870967741935484,1,3099,0,1,0,10.135907940630547,10.135907940630547,9.383705270727246,4.787491742782046,216,1739,67,3268,286708
https://github.com/biomejs/biome,False,True,210855,16636,16636,True,False,False,True,517,False,False,217,52,2023-07-27T20:30:22Z,2025-01-25T20:36:28Z,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0.06800085021500629,0.06800085021500629,0.0021132747993002077,0.8618850247706872,570,1,0.0023245002324500234,1.0382513661202186,1,548,0,1,0,9.719324300862802,9.719324300862802,6.248042874508429,6.345636360828596,186,1323,31,2902,43716
https://github.com/ethereum/go-ethereum,False,True,218308,48212,48212,True,True,True,False,20467,False,False,284,2209,2013-12-26T13:05:46Z,2025-01-25T20:42:33Z,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0.1438309780160442,0.1438309780160442,0.061059251370081655,0.65127879259783,30,1,8.949106431722792e-05,0.007409236848604593,1,4048,0,1,0,10.783363231708234,10.783363231708234,9.926569111979449,3.4011973816621555,189,8019,95,11024,23419
https://github.com/quic-go/qpack,False,False,128,32,32,True,False,True,False,8,False,False,4,2,2019-03-01T02:39:43Z,2025-01-11T07:17:34Z,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0.16,0.16,0.04,0.64,750,1,0.7894736842105263,0.34754402224281744,1,2157,14,1,1,3.4657359027997265,3.4657359027997265,2.0794415416798357,6.620073206530356,2,7,2,43,0
https://github.com/getsentry/sentry-javascript,False,True,145603,8074,8074,True,True,False,True,1617,False,False,385,126,2012-02-01T20:16:25Z,2025-01-25T16:52:50Z,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0.049422163459184175,0.049422163459184175,0.009897899221389745,0.8912577738602419,660,1,0.004023703270173385,0.13915243516761544,1,4742,0,1,0,8.996404301412886,8.996404301412886,7.388327859577107,6.492239835020471,345,5508,40,8467,107689
https://github.com/ethereum/remix-plugin,False,False,6364,165,165,True,False,True,False,109,False,False,80,15,2018-03-19T12:50:16Z,2025-01-19T09:20:58Z,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0.024254005585770982,0.024254005585770982,0.01602234308393356,0.9354696457445245,810,1,0.10639695258111126,0.32335329341317365,1,2504,6,1,1,5.10594547390058,5.10594547390058,4.6913478822291435,6.697034247666484,49,75,31,294,0
https://github.com/grandinetech/grandine,False,False,5474,183,183,True,False,True,False,33,False,False,36,7,2021-06-29T11:50:59Z,2025-01-22T13:53:01Z,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0.031159543674442364,0.031159543674442364,0.005618934105227311,0.932061978545888,30,1,0.0050821616127392855,0.022953328232593728,1,1306,3,1,1,5.209486152841421,5.209486152841421,3.4965075614664802,3.4011973816621555,18,34,18,24,0
https://github.com/typescript-eslint/typescript-eslint,False,True,68533,15457,15457,False,False,False,True,2760,False,False,349,91,2019-01-13T17:52:15Z,2025-01-25T18:42:35Z,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0.1512323030712182,0.1512323030712182,0.027004021250990638,0.6705313726065729,450,1,0.004383529618048452,0.20408163265306123,1,2204,0,1,0,9.645817254152318,9.645817254152318,7.9229859587111955,6.1092475827643655,299,4918,50,5293,16197147
